id,length,entropy,frac_A,frac_C,frac_D,frac_E,frac_F,frac_G,frac_H,frac_I,frac_K,frac_L,frac_M,frac_N,frac_P,frac_Q,frac_R,frac_S,frac_T,frac_V,frac_W,frac_Y,t
A/New_York/657/1994,562,4.197566177492327,0.05338078291814947,0.03202846975088968,0.05516014234875445,0.0498220640569395,0.037366548042704624,0.07473309608540925,0.021352313167259787,0.0800711743772242,0.06405693950177936,0.08185053380782918,0.014234875444839857,0.07651245551601424,0.033807829181494664,0.037366548042704624,0.0498220640569395,0.0711743772241993,0.05871886120996441,0.0498220640569395,0.019572953736654804,0.03914590747330961,66
A/Malaysia/12990/1999,562,4.197162893119366,0.05516014234875445,0.03202846975088968,0.0498220640569395,0.051601423487544484,0.03558718861209965,0.0693950177935943,0.023131672597864767,0.08185053380782918,0.06227758007117438,0.0800711743772242,0.01601423487544484,0.07651245551601424,0.030249110320284697,0.04092526690391459,0.0498220640569395,0.0800711743772242,0.060498220640569395,0.0498220640569395,0.019572953736654804,0.03558718861209965,67
A/HaNoi/1766/2001,562,4.197695557970084,0.05516014234875445,0.03202846975088968,0.05338078291814947,0.0498220640569395,0.037366548042704624,0.07295373665480427,0.021352313167259787,0.07829181494661921,0.06405693950177936,0.0800711743772242,0.01601423487544484,0.07829181494661921,0.03202846975088968,0.042704626334519574,0.046263345195729534,0.07829181494661921,0.05871886120996441,0.04804270462633452,0.019572953736654804,0.03558718861209965,68
A/Malaysia/10816/1999,562,4.19374298902909,0.05516014234875445,0.03202846975088968,0.051601423487544484,0.051601423487544484,0.037366548042704624,0.0711743772241993,0.021352313167259787,0.08185053380782918,0.06583629893238434,0.07829181494661921,0.014234875444839857,0.07829181494661921,0.03202846975088968,0.042704626334519574,0.046263345195729534,0.07829181494661921,0.05871886120996441,0.04804270462633452,0.019572953736654804,0.03558718861209965,69
A/Netherlands/126/2001,562,4.196457099529073,0.05516014234875445,0.033807829181494664,0.051601423487544484,0.051601423487544484,0.037366548042704624,0.07295373665480427,0.021352313167259787,0.07829181494661921,0.06405693950177936,0.0800711743772242,0.014234875444839857,0.07829181494661921,0.03202846975088968,0.042704626334519574,0.046263345195729534,0.07651245551601424,0.060498220640569395,0.04804270462633452,0.019572953736654804,0.03558718861209965,70
A/New_York/435/2000,562,4.194117068715483,0.05516014234875445,0.03202846975088968,0.051601423487544484,0.051601423487544484,0.037366548042704624,0.0711743772241993,0.021352313167259787,0.07829181494661921,0.06227758007117438,0.0800711743772242,0.014234875444839857,0.07829181494661921,0.030249110320284697,0.042704626334519574,0.0498220640569395,0.0800711743772242,0.05871886120996441,0.0498220640569395,0.019572953736654804,0.03558718861209965,71
A/New_York/452/1999,562,4.197231915762155,0.05516014234875445,0.03202846975088968,0.05338078291814947,0.0498220640569395,0.03914590747330961,0.0711743772241993,0.021352313167259787,0.0800711743772242,0.06227758007117438,0.07829181494661921,0.014234875444839857,0.07651245551601424,0.03202846975088968,0.04092526690391459,0.051601423487544484,0.07829181494661921,0.060498220640569395,0.04804270462633452,0.019572953736654804,0.03558718861209965,72
A/New_York/523/1998,562,4.197756160837007,0.05516014234875445,0.03202846975088968,0.05338078291814947,0.0498220640569395,0.037366548042704624,0.0711743772241993,0.021352313167259787,0.0800711743772242,0.060498220640569395,0.07829181494661921,0.014234875444839857,0.07829181494661921,0.03202846975088968,0.04092526690391459,0.05338078291814947,0.07651245551601424,0.060498220640569395,0.04804270462633452,0.019572953736654804,0.037366548042704624,73
A/New_York/582/1996,562,4.198198182312021,0.051601423487544484,0.03202846975088968,0.05516014234875445,0.0498220640569395,0.037366548042704624,0.07295373665480427,0.021352313167259787,0.07829181494661921,0.06227758007117438,0.07829181494661921,0.014234875444839857,0.07473309608540925,0.03202846975088968,0.04092526690391459,0.0498220640569395,0.07651245551601424,0.06583629893238434,0.0498220640569395,0.019572953736654804,0.037366548042704624,74
A/New_York/603/1996,562,4.201553399632304,0.05338078291814947,0.03202846975088968,0.05516014234875445,0.0498220640569395,0.037366548042704624,0.0711743772241993,0.021352313167259787,0.07651245551601424,0.06405693950177936,0.0800711743772242,0.01601423487544484,0.07651245551601424,0.03202846975088968,0.03914590747330961,0.0498220640569395,0.07651245551601424,0.060498220640569395,0.051601423487544484,0.019572953736654804,0.037366548042704624,75
